BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,MealPlan,Parking,RoomType,MarketSegment,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,BookingStatus,guests,arrival_date,total_stays
238,31,2018,5,19,Meal Plan 1,0,Room_Type 4,Online,0,0,0,108.11,0,1,1,2018-5-19,1
239,8,2018,4,23,Meal Plan 1,0,Room_Type 4,Complementary,0,0,0,0.0,2,1,1,2018-4-23,1
240,32,2018,2,6,Not Selected,0,Room_Type 1,Online,0,0,0,67.5,1,0,2,2018-2-6,2
241,305,2018,11,4,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,89.0,0,0,2,2018-11-4,3
242,0,2017,9,9,Meal Plan 1,0,Room_Type 1,Online,0,0,0,152.0,2,1,2,2017-9-9,3
243,257,2018,12,26,Not Selected,0,Room_Type 1,Online,0,0,0,67.15,1,0,2,2018-12-26,5
244,1,2018,2,28,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,60.0,0,0,1,2018-2-28,3
245,180,2018,7,23,Meal Plan 1,0,Room_Type 2,Online,0,0,0,112.5,0,0,3,2018-7-23,2
246,33,2017,10,7,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,75.6,1,1,3,2017-10-7,3
247,205,2018,10,8,Not Selected,0,Room_Type 1,Online,0,0,0,98.1,0,0,2,2018-10-8,2
248,23,2018,10,27,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,119.4,1,1,3,2018-10-27,1
249,5,2018,2,20,Meal Plan 1,0,Room_Type 1,Online,0,0,0,85.0,0,0,1,2018-2-20,7
250,16,2018,12,30,Meal Plan 1,0,Room_Type 4,Online,0,0,0,148.0,1,1,2,2018-12-30,2
251,100,2018,8,24,Meal Plan 1,0,Room_Type 4,Online,0,0,0,150.3,0,0,3,2018-8-24,4
252,24,2018,4,15,Meal Plan 1,0,Room_Type 1,Online,0,0,0,118.33,1,1,2,2018-4-15,3
253,107,2017,7,17,Meal Plan 1,0,Room_Type 1,Online,0,0,0,52.36,0,0,1,2017-7-17,2
254,45,2018,11,19,Meal Plan 1,0,Room_Type 1,Online,0,0,0,86.4,0,0,1,2018-11-19,2
255,17,2018,9,15,Not Selected,0,Room_Type 1,Online,0,0,0,125.67,0,0,2,2018-9-15,3
256,0,2017,8,14,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,109.0,0,1,2,2017-8-14,2
257,11,2017,8,18,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,75.0,0,0,2,2017-8-18,2
258,145,2018,7,28,Meal Plan 1,0,Room_Type 4,Online,0,0,0,118.8,0,1,2,2018-7-28,2
259,203,2018,10,8,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,87.12,0,1,2,2018-10-8,3
260,43,2018,11,1,Meal Plan 1,0,Room_Type 4,Online,0,0,0,122.4,0,1,3,2018-11-1,4
261,23,2018,6,18,Meal Plan 1,0,Room_Type 1,Online,0,0,0,95.83,1,1,2,2018-6-18,3
262,23,2018,4,10,Meal Plan 1,0,Room_Type 4,Online,0,0,0,125.2,1,1,2,2018-4-10,5
263,346,2018,9,13,Meal Plan 2,0,Room_Type 1,Online,0,0,0,115.0,1,0,2,2018-9-13,2
264,54,2018,8,24,Meal Plan 2,0,Room_Type 4,Online,0,0,0,208.41,1,0,3,2018-8-24,7
265,188,2018,6,15,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,130.0,0,0,1,2018-6-15,2
266,154,2018,6,12,Meal Plan 1,0,Room_Type 6,Online,0,0,0,189.9,0,0,4,2018-6-12,3
267,1,2017,9,25,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,86.0,0,1,1,2017-9-25,5
268,36,2018,6,9,Meal Plan 1,0,Room_Type 4,Online,0,0,0,133.2,0,0,2,2018-6-9,2
269,83,2018,3,19,Meal Plan 1,1,Room_Type 1,Online,0,0,0,105.3,1,1,2,2018-3-19,2
270,100,2018,4,18,Meal Plan 1,0,Room_Type 1,Online,0,0,0,91.9,1,1,1,2018-4-18,2
271,28,2018,3,7,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,87.0,1,1,2,2018-3-7,3
272,28,2018,10,6,Meal Plan 2,0,Room_Type 4,Online,0,0,0,205.0,1,1,1,2018-10-6,4
273,150,2018,9,16,Meal Plan 1,0,Room_Type 1,Online,0,0,0,126.9,1,1,2,2018-9-16,3
274,42,2018,3,20,Not Selected,0,Room_Type 1,Online,0,0,0,86.98,0,0,2,2018-3-20,4
275,40,2018,9,20,Meal Plan 1,0,Room_Type 6,Online,0,0,0,207.9,2,1,2,2018-9-20,3
276,268,2018,10,9,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,80.75,0,1,2,2018-10-9,5
277,14,2017,9,15,Meal Plan 1,0,Room_Type 1,Online,0,0,0,114.0,1,1,1,2017-9-15,3
278,63,2018,4,13,Meal Plan 2,0,Room_Type 4,Online,0,0,0,144.5,2,0,2,2018-4-13,4
279,3,2018,3,24,Meal Plan 1,0,Room_Type 1,Online,0,0,0,147.67,0,0,2,2018-3-24,3
280,15,2017,12,30,Meal Plan 1,1,Room_Type 4,Online,0,0,0,146.0,2,1,2,2017-12-30,2
281,87,2018,10,6,Meal Plan 1,0,Room_Type 1,Online,0,0,0,118.8,2,1,2,2018-10-6,3
282,5,2017,9,10,Meal Plan 1,0,Room_Type 1,Online,0,0,0,134.83,0,1,2,2017-9-10,6
283,57,2018,3,30,Meal Plan 1,0,Room_Type 1,Online,0,0,0,85.85,1,1,2,2018-3-30,4
284,106,2018,8,9,Meal Plan 1,0,Room_Type 4,Online,0,0,0,131.4,2,1,2,2018-8-9,3
285,147,2018,5,22,Meal Plan 1,0,Room_Type 1,Online,0,0,0,99.45,1,1,2,2018-5-22,4
286,204,2017,10,9,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,72.75,0,1,2,2017-10-9,4
287,43,2018,7,3,Not Selected,0,Room_Type 1,Online,0,0,0,107.1,1,1,2,2018-7-3,3
288,157,2018,5,19,Meal Plan 1,0,Room_Type 1,Online,0,0,0,84.24,0,0,2,2018-5-19,1
289,192,2018,6,24,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,95.0,0,1,1,2018-6-24,2
290,219,2017,9,4,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,76.67,0,1,1,2017-9-4,3
291,142,2018,10,27,Meal Plan 1,0,Room_Type 1,Online,0,0,0,90.9,1,0,2,2018-10-27,1
292,184,2018,8,13,Not Selected,0,Room_Type 1,Online,0,0,0,103.5,1,0,2,2018-8-13,1
293,117,2018,4,29,Meal Plan 1,0,Room_Type 1,Online,0,0,0,95.2,1,1,2,2018-4-29,4
294,14,2018,9,15,Meal Plan 1,0,Room_Type 4,Online,0,0,0,205.0,2,1,3,2018-9-15,1
295,5,2017,12,1,Meal Plan 1,0,Room_Type 1,Complementary,0,0,0,0.0,0,1,1,2017-12-1,0
296,118,2018,6,6,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,110.0,0,1,1,2018-6-6,2
297,59,2018,12,24,Meal Plan 1,0,Room_Type 4,Online,0,0,0,138.6,2,1,3,2018-12-24,3
298,78,2018,3,24,Meal Plan 1,1,Room_Type 1,Online,0,0,0,105.3,1,1,2,2018-3-24,3
299,34,2018,12,25,Meal Plan 1,0,Room_Type 1,Online,0,0,0,95.2,0,0,2,2018-12-25,4
300,20,2018,8,2,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,65.0,0,0,1,2018-8-2,2
301,0,2018,10,25,Not Selected,0,Room_Type 1,Online,0,0,0,84.7,1,0,1,2018-10-25,1
302,116,2018,8,6,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,86.36,0,0,3,2018-8-6,3
303,31,2018,5,13,Meal Plan 1,0,Room_Type 4,Offline,0,0,0,105.3,0,1,2,2018-5-13,2
304,12,2017,10,4,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,72.0,0,1,2,2017-10-4,1
305,49,2017,12,5,Meal Plan 1,1,Room_Type 1,Online,0,0,0,115.2,2,1,2,2017-12-5,3
306,4,2018,3,21,Meal Plan 1,0,Room_Type 1,Online,0,0,0,128.0,1,1,3,2018-3-21,3
307,14,2017,9,4,Meal Plan 1,0,Room_Type 4,Online,0,0,0,78.54,1,1,2,2017-9-4,5
308,13,2017,9,8,Not Selected,0,Room_Type 4,Offline,0,0,0,85.0,0,1,2,2017-9-8,6
309,32,2017,11,20,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,73.0,0,1,1,2017-11-20,2
310,13,2018,6,19,Meal Plan 1,0,Room_Type 1,Online,0,0,0,141.0,1,1,2,2018-6-19,3
311,190,2018,8,22,Meal Plan 1,0,Room_Type 1,Online,0,0,0,109.25,1,0,2,2018-8-22,4
312,6,2018,6,19,Meal Plan 1,0,Room_Type 4,Online,0,0,0,156.0,1,1,2,2018-6-19,1
313,65,2018,9,22,Meal Plan 1,0,Room_Type 1,Online,0,0,0,135.9,1,1,2,2018-9-22,1
314,103,2017,7,18,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,94.5,0,0,2,2017-7-18,3
315,47,2017,9,22,Meal Plan 1,0,Room_Type 1,Online,0,0,0,72.76,1,1,2,2017-9-22,1
316,1,2018,5,24,Not Selected,0,Room_Type 1,Online,1,0,1,129.0,0,1,1,2018-5-24,1
317,10,2018,7,16,Not Selected,0,Room_Type 1,Online,0,0,0,139.0,1,0,2,2018-7-16,1
318,12,2018,8,16,Not Selected,1,Room_Type 1,Online,0,0,0,150.5,1,1,3,2018-8-16,2
319,73,2018,3,4,Meal Plan 1,0,Room_Type 1,Online,0,0,0,62.29,1,1,2,2018-3-4,3
320,68,2017,9,29,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,65.0,0,1,2,2017-9-29,2
321,86,2017,9,24,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,105.0,0,1,2,2017-9-24,2
322,46,2018,3,10,Not Selected,0,Room_Type 1,Online,0,0,0,67.15,1,1,2,2018-3-10,4
323,22,2017,11,26,Meal Plan 1,0,Room_Type 1,Online,0,0,0,97.0,0,0,2,2017-11-26,2
324,24,2018,1,6,Meal Plan 1,0,Room_Type 1,Online,0,0,0,68.99,2,1,2,2018-1-6,5
325,163,2018,10,15,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,115.0,0,0,1,2018-10-15,3
326,29,2018,10,5,Meal Plan 1,0,Room_Type 1,Online,0,0,0,152.0,2,1,2,2018-10-5,2
327,10,2017,9,3,Meal Plan 1,0,Room_Type 1,Online,0,0,0,117.67,1,1,2,2017-9-3,3
328,179,2018,8,25,Not Selected,0,Room_Type 1,Online,0,0,0,98.25,1,0,3,2018-8-25,4
329,1,2018,3,8,Meal Plan 1,0,Room_Type 4,Corporate,0,0,0,75.0,0,1,1,2018-3-8,3
330,89,2017,11,17,Meal Plan 1,0,Room_Type 1,Online,0,0,0,63.75,1,1,1,2017-11-17,3
331,69,2018,6,12,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,120.0,0,0,1,2018-6-12,6
332,235,2018,10,19,Meal Plan 1,0,Room_Type 4,Online,0,0,0,103.7,2,0,2,2018-10-19,5
333,85,2018,7,10,Meal Plan 1,0,Room_Type 4,Online,0,0,0,140.27,2,1,3,2018-7-10,7
334,52,2018,3,22,Meal Plan 1,0,Room_Type 4,Online,0,0,0,131.4,1,0,3,2018-3-22,3
335,32,2018,7,18,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,150.0,1,1,3,2018-7-18,2
336,308,2018,11,25,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,52.0,0,0,2,2018-11-25,2
337,291,2018,8,19,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,115.0,0,0,2,2018-8-19,2
338,74,2018,4,6,Meal Plan 1,0,Room_Type 1,Online,0,0,0,128.7,0,0,3,2018-4-6,3
339,22,2017,12,18,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,65.0,0,1,1,2017-12-18,1
340,211,2018,5,20,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,100.0,0,0,2,2018-5-20,2
341,0,2018,5,10,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,108.8,0,1,1,2018-5-10,3
342,74,2018,8,28,Meal Plan 1,1,Room_Type 1,Online,0,0,0,135.9,0,1,2,2018-8-28,1
343,377,2018,10,14,Meal Plan 2,0,Room_Type 1,Online,0,0,0,115.0,1,0,2,2018-10-14,2
344,213,2018,6,7,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,130.0,0,0,2,2018-6-7,3
345,141,2018,7,14,Not Selected,1,Room_Type 1,Online,0,0,0,103.5,1,1,2,2018-7-14,3
346,184,2018,10,4,Meal Plan 1,0,Room_Type 4,Online,0,0,0,122.4,0,0,3,2018-10-4,3
347,41,2018,10,5,Meal Plan 1,0,Room_Type 4,Online,0,0,0,107.41,1,1,1,2018-10-5,2
348,113,2018,5,16,Meal Plan 1,0,Room_Type 4,Online,0,0,0,137.21,2,1,2,2018-5-16,7
349,75,2018,5,3,Meal Plan 1,0,Room_Type 4,Online,0,0,0,140.4,1,0,2,2018-5-3,2
350,292,2018,7,21,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,115.0,0,0,2,2018-7-21,2
351,87,2018,5,26,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,80.75,0,1,2,2018-5-26,3
352,2,2018,1,30,Meal Plan 1,0,Room_Type 1,Online,0,0,0,80.0,1,1,1,2018-1-30,1
353,33,2018,8,30,Meal Plan 1,0,Room_Type 4,Offline,0,0,0,90.95,0,1,2,2018-8-30,3
354,38,2018,9,2,Not Selected,0,Room_Type 1,Online,0,0,0,76.23,1,1,2,2018-9-2,1
355,93,2017,12,3,Meal Plan 1,0,Room_Type 1,Online,0,0,0,72.25,2,1,2,2017-12-3,4
356,7,2018,2,23,Meal Plan 1,0,Room_Type 1,Online,0,0,0,111.0,2,1,3,2018-2-23,4
357,40,2017,10,5,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,70.0,0,1,2,2017-10-5,2
358,33,2018,4,20,Meal Plan 1,0,Room_Type 4,Online,0,0,0,146.7,2,1,3,2018-4-20,1
359,2,2018,12,3,Meal Plan 1,0,Room_Type 1,Online,0,0,0,109.0,1,1,2,2018-12-3,3
360,213,2018,8,8,Not Selected,0,Room_Type 1,Online,0,0,0,80.75,0,0,2,2018-8-8,4
361,18,2018,7,11,Meal Plan 1,0,Room_Type 1,Online,0,0,0,110.46,1,1,2,2018-7-11,3
362,197,2018,8,18,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,112.0,1,0,2,2018-8-18,3
363,4,2018,3,29,Meal Plan 1,0,Room_Type 1,Corporate,1,3,2,40.0,1,1,1,2018-3-29,1
364,7,2018,1,20,Not Selected,0,Room_Type 1,Online,0,0,0,79.67,1,1,2,2018-1-20,3
365,39,2018,7,8,Meal Plan 1,0,Room_Type 4,Online,0,0,0,149.4,1,1,2,2018-7-8,2
366,1,2018,2,28,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,60.0,0,0,1,2018-2-28,3
367,93,2017,7,23,Meal Plan 1,0,Room_Type 1,Online,0,0,0,76.5,1,0,2,2017-7-23,2
368,24,2017,12,18,Meal Plan 1,0,Room_Type 1,Online,0,0,0,53.58,0,1,2,2017-12-18,3
369,98,2018,12,26,Meal Plan 1,0,Room_Type 1,Online,0,0,0,91.4,0,0,3,2018-12-26,4
370,280,2018,9,19,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,110.0,0,0,2,2018-9-19,3
371,1,2018,2,14,Not Selected,0,Room_Type 1,Online,0,0,0,79.0,0,0,2,2018-2-14,1
372,44,2018,3,31,Meal Plan 1,0,Room_Type 4,Online,0,0,0,104.4,1,1,1,2018-3-31,1
373,168,2018,4,22,Meal Plan 1,0,Room_Type 1,Online,0,0,0,85.0,0,0,2,2018-4-22,3
374,0,2018,5,24,Meal Plan 1,0,Room_Type 1,Online,0,0,0,135.0,0,0,1,2018-5-24,1
375,12,2018,3,3,Meal Plan 1,0,Room_Type 4,Online,0,0,0,111.14,0,0,2,2018-3-3,7
376,6,2017,10,4,Meal Plan 1,0,Room_Type 4,Online,0,0,0,136.0,1,1,2,2017-10-4,3
377,169,2018,4,22,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,106.0,0,0,2,2018-4-22,4
378,301,2018,7,30,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,90.0,0,1,1,2018-7-30,2
379,84,2018,3,3,Meal Plan 1,0,Room_Type 1,Online,0,0,0,78.3,0,0,2,2018-3-3,3
380,129,2018,8,17,Meal Plan 1,0,Room_Type 4,Online,0,0,0,146.7,3,1,3,2018-8-17,1
381,130,2018,6,9,Meal Plan 1,0,Room_Type 4,Online,0,0,0,159.3,0,0,3,2018-6-9,2
382,56,2018,3,12,Meal Plan 1,0,Room_Type 1,Online,0,0,0,63.75,0,0,1,2018-3-12,4
383,75,2018,4,15,Meal Plan 1,0,Room_Type 1,Online,0,0,0,97.33,1,0,2,2018-4-15,4
384,349,2018,10,4,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,90.0,0,0,2,2018-10-4,6
385,100,2018,9,28,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,140.0,1,1,2,2018-9-28,4
386,13,2017,8,24,Meal Plan 1,0,Room_Type 6,Online,0,0,0,153.0,0,1,2,2017-8-24,2
387,99,2018,9,5,Meal Plan 1,0,Room_Type 1,Online,0,0,0,137.1,1,1,2,2018-9-5,3
388,10,2017,12,11,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,58.0,0,1,2,2017-12-11,3
389,346,2018,9,13,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,115.0,1,0,2,2018-9-13,2
390,51,2018,7,23,Meal Plan 2,1,Room_Type 4,Online,0,0,0,228.6,2,1,3,2018-7-23,1
391,144,2018,6,27,Meal Plan 1,0,Room_Type 1,Online,0,0,0,96.3,1,1,2,2018-6-27,3
392,176,2018,9,8,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,125.1,0,0,2,2018-9-8,3
393,1,2018,3,2,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,88.0,0,1,1,2018-3-2,1
394,216,2018,8,30,Meal Plan 1,0,Room_Type 4,Offline,0,0,0,86.7,0,1,2,2018-8-30,4
395,0,2018,9,29,Not Selected,0,Room_Type 1,Online,0,0,0,170.0,0,1,2,2018-9-29,1
396,155,2018,8,22,Not Selected,0,Room_Type 1,Online,0,0,0,94.5,0,0,2,2018-8-22,3
397,245,2018,7,6,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,110.0,0,0,1,2018-7-6,6
398,5,2018,5,1,Meal Plan 1,0,Room_Type 4,Online,0,0,0,155.0,1,1,2,2018-5-1,1
399,238,2018,10,13,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,80.0,0,1,1,2018-10-13,1
400,4,2018,9,15,Meal Plan 1,0,Room_Type 1,Online,0,0,0,169.0,0,0,2,2018-9-15,1
401,267,2018,10,24,Meal Plan 1,0,Room_Type 4,Online,0,0,0,105.83,1,0,2,2018-10-24,4
402,8,2018,1,27,Meal Plan 1,0,Room_Type 1,Online,0,0,0,73.2,1,1,2,2018-1-27,6
403,11,2018,3,16,Meal Plan 1,0,Room_Type 2,Offline,0,0,0,62.0,0,1,1,2018-3-16,3
404,168,2018,4,22,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,85.0,0,0,2,2018-4-22,3
405,121,2018,6,24,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,90.0,0,0,2,2018-6-24,3
406,58,2018,11,11,Not Selected,0,Room_Type 1,Online,0,0,0,88.0,0,0,2,2018-11-11,2
407,115,2018,2,27,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,76.0,0,1,1,2018-2-27,5
408,0,2018,9,16,Not Selected,0,Room_Type 4,Online,0,0,0,147.59,0,1,4,2018-9-16,1
409,5,2018,8,13,Meal Plan 1,0,Room_Type 1,Online,0,0,0,174.0,2,1,2,2018-8-13,2
410,7,2017,9,12,Meal Plan 1,0,Room_Type 1,Online,0,0,0,142.6,1,1,2,2017-9-12,5
411,46,2018,11,3,Not Selected,0,Room_Type 1,Online,0,0,0,74.8,1,1,2,2018-11-3,4
412,91,2018,8,6,Meal Plan 1,0,Room_Type 4,Online,0,0,0,133.2,0,1,2,2018-8-6,3
413,54,2017,10,5,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,65.0,0,1,1,2017-10-5,1
414,66,2018,9,18,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,80.75,0,1,2,2018-9-18,3
415,82,2018,7,25,Not Selected,1,Room_Type 1,Online,0,0,0,103.5,1,1,2,2018-7-25,4
416,103,2018,6,26,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,77.29,1,0,3,2018-6-26,3
417,21,2017,10,26,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,94.0,0,1,2,2017-10-26,4
418,38,2018,8,21,Meal Plan 1,0,Room_Type 1,Online,0,0,0,135.9,0,0,2,2018-8-21,4
419,5,2017,10,19,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,80.0,0,1,1,2017-10-19,2
420,213,2018,6,7,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,130.0,0,0,2,2018-6-7,3
421,21,2017,9,21,Meal Plan 1,0,Room_Type 1,Online,0,0,0,124.0,1,1,2,2017-9-21,2
422,72,2018,4,23,Meal Plan 1,0,Room_Type 4,Online,0,0,0,118.8,1,1,2,2018-4-23,2
423,1,2018,2,28,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,60.0,0,0,1,2018-2-28,3
424,48,2018,11,3,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,112.0,0,1,2,2018-11-3,4
425,260,2018,12,25,Not Selected,0,Room_Type 1,Online,0,0,0,67.5,2,1,2,2018-12-25,1
426,145,2018,7,16,Not Selected,0,Room_Type 1,Online,0,0,0,94.5,0,0,2,2018-7-16,1
427,79,2018,11,17,Not Selected,0,Room_Type 1,Online,0,0,0,74.8,1,1,2,2018-11-17,4
428,81,2018,7,11,Meal Plan 2,0,Room_Type 4,Online,0,0,0,190.29,0,1,3,2018-7-11,7
429,0,2017,8,17,Meal Plan 1,0,Room_Type 1,Online,0,0,0,138.0,0,1,2,2017-8-17,1
430,60,2018,4,30,Meal Plan 1,0,Room_Type 1,Online,0,0,0,121.5,0,0,1,2018-4-30,2
431,256,2018,6,15,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,90.0,0,1,1,2018-6-15,2
432,259,2018,5,5,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,90.0,0,0,2,2018-5-5,3
433,74,2017,9,18,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,101.5,0,1,2,2017-9-18,2
434,192,2017,9,25,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,102.0,0,0,2,2017-9-25,5
435,72,2018,12,27,Not Selected,0,Room_Type 1,Online,0,0,0,79.2,2,1,2,2018-12-27,1
436,3,2018,7,2,Meal Plan 1,0,Room_Type 2,Complementary,1,0,3,0.0,1,1,3,2018-7-2,1
437,38,2018,11,5,Meal Plan 1,0,Room_Type 4,Online,0,0,0,125.62,0,0,2,2018-11-5,3
438,2,2018,5,24,Meal Plan 1,0,Room_Type 1,Online,0,0,0,136.85,1,1,1,2018-5-24,2
439,229,2018,7,4,Meal Plan 1,0,Room_Type 4,Online,0,0,0,116.95,0,0,2,2018-7-4,4
440,0,2018,5,9,Not Selected,0,Room_Type 1,Online,0,0,0,68.53,1,1,2,2018-5-9,1
441,0,2017,10,12,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,65.0,0,1,1,2017-10-12,3
442,5,2018,4,12,Meal Plan 1,0,Room_Type 1,Corporate,1,0,1,104.0,3,1,1,2018-4-12,3
443,21,2018,10,4,Not Selected,0,Room_Type 1,Online,0,0,0,116.1,0,0,2,2018-10-4,3
444,16,2018,5,29,Meal Plan 1,0,Room_Type 4,Online,0,0,0,111.35,2,1,2,2018-5-29,4
445,190,2018,10,26,Meal Plan 1,0,Room_Type 1,Online,0,0,0,96.3,0,0,2,2018-10-26,4
446,137,2018,7,6,Meal Plan 1,0,Room_Type 1,Online,0,0,0,107.95,0,1,2,2018-7-6,4
447,13,2018,12,17,Not Selected,0,Room_Type 1,Online,0,0,0,88.0,0,1,2,2018-12-17,2
448,45,2017,10,19,Meal Plan 1,0,Room_Type 1,Online,0,0,0,94.5,2,1,2,2017-10-19,6
449,102,2017,10,16,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,109.0,0,1,2,2017-10-16,2
450,29,2018,10,16,Not Selected,0,Room_Type 1,Online,0,0,0,119.0,1,1,2,2018-10-16,1
451,14,2018,1,8,Meal Plan 1,0,Room_Type 1,Online,0,0,0,68.85,0,1,1,2018-1-8,3
452,1,2018,9,3,Not Selected,0,Room_Type 1,Online,0,0,0,149.0,1,1,2,2018-9-3,1
453,256,2018,10,16,Meal Plan 1,0,Room_Type 4,Online,0,0,0,103.7,0,0,2,2018-10-16,5
454,66,2017,10,9,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,75.0,0,0,2,2017-10-9,3
455,39,2018,2,1,Meal Plan 1,0,Room_Type 1,Online,0,0,0,72.9,0,0,1,2018-2-1,4
456,11,2018,1,1,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,61.5,1,1,2,2018-1-1,2
457,34,2017,9,23,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,224.67,0,0,2,2017-9-23,3
458,94,2018,3,12,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,58.0,0,1,2,2018-3-12,4
459,91,2018,9,7,Meal Plan 1,0,Room_Type 4,Online,0,0,0,109.29,2,1,2,2018-9-7,5
460,53,2018,11,11,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,75.0,0,1,2,2018-11-11,4
461,0,2017,12,16,Meal Plan 1,0,Room_Type 1,Complementary,0,0,0,0.0,0,1,1,2017-12-16,1
462,145,2018,1,3,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,65.0,0,1,2,2018-1-3,3
463,37,2018,12,27,Meal Plan 1,0,Room_Type 1,Online,0,0,0,108.8,1,1,2,2018-12-27,4
464,8,2018,10,27,Not Selected,0,Room_Type 1,Online,0,0,0,84.7,1,1,1,2018-10-27,1
465,13,2017,12,6,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,64.0,1,1,3,2017-12-6,2
466,108,2018,7,5,Meal Plan 1,0,Room_Type 1,Online,0,0,0,123.25,2,0,3,2018-7-5,6
467,6,2018,3,16,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,79.0,0,1,1,2018-3-16,1
468,292,2018,7,21,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,115.0,0,0,2,2018-7-21,2
469,9,2018,1,4,Meal Plan 1,0,Room_Type 1,Online,0,0,0,87.0,2,1,2,2018-1-4,3
470,7,2018,4,11,Not Selected,1,Room_Type 1,Online,0,0,0,89.0,0,1,1,2018-4-11,1
471,102,2018,5,5,Meal Plan 1,0,Room_Type 5,Online,0,0,0,150.45,1,1,3,2018-5-5,4
472,27,2018,5,18,Meal Plan 1,0,Room_Type 4,Online,0,0,0,156.0,0,1,2,2018-5-18,1
473,174,2017,10,10,Meal Plan 1,0,Room_Type 1,Online,0,0,0,70.0,0,0,2,2017-10-10,2
474,85,2018,12,3,Meal Plan 1,0,Room_Type 1,Online,0,0,0,98.0,0,0,1,2018-12-3,2
475,63,2018,4,29,Meal Plan 1,0,Room_Type 1,Online,0,0,0,159.3,0,1,3,2018-4-29,3
476,129,2018,5,10,Meal Plan 1,0,Room_Type 1,Online,0,0,0,99.45,0,1,2,2018-5-10,4
